Data,Precipitação,Radiação,Temperatura,Umidade,Velocidade do Vento,Direção do Vento
2020-05-24,0.0,1051.475,20.383,84.0,1.779,182.417
2020-05-25,0.008,1002.008,20.529,81.75,1.729,227.917
2020-05-26,0.0,1537.183,19.138,73.333,1.713,253.5
2020-05-27,0.0,1697.183,16.888,60.583,1.512,176.042
2020-05-28,0.0,1691.742,16.938,65.417,1.471,111.458
2020-05-29,0.0,1719.625,17.196,61.583,2.404,105.833
2020-05-30,0.0,1647.658,16.871,65.25,2.175,103.667
2020-05-31,0.0,1649.575,17.071,65.0,1.642,113.625
2020-06-01,0.0,1606.742,17.787,66.958,1.546,146.917
2020-06-02,0.0,1402.408,18.642,71.75,1.604,208.292
2020-06-03,0.0,1467.283,20.108,71.083,1.683,123.833
2020-06-04,0.0,1429.533,20.858,72.625,2.637,104.458
2020-06-05,0.0,1497.525,20.758,73.458,2.396,96.417
2020-06-06,0.0,1488.2,20.625,71.958,1.713,106.792
2020-06-07,0.0,1596.775,20.496,69.708,2.238,98.917
2020-06-08,0.0,1579.875,19.829,72.458,2.062,112.167
2020-06-09,0.0,1560.442,20.213,66.917,2.146,94.292
2020-06-10,0.0,1344.075,19.271,62.75,1.642,75.958
2020-06-11,0.0,1350.342,19.588,63.042,1.375,97.958
2020-06-12,0.0,1568.367,19.975,60.708,1.658,97.542
2020-06-13,0.0,1315.683,19.662,60.125,1.642,122.5
2020-06-14,0.0,1590.625,19.133,60.708,2.525,115.333
2020-06-15,0.0,1568.35,18.954,61.417,3.867,96.083
2020-06-16,0.0,886.108,17.617,76.792,4.05,95.125
2020-06-17,0.0,890.933,17.517,76.583,4.096,96.583
2020-06-18,0.0,964.233,17.046,79.542,2.996,87.042
2020-06-19,0.0,1566.183,18.283,70.542,2.637,103.875
2020-06-20,0.0,1624.8,19.1,70.875,2.371,109.958
2020-06-21,0.0,1624.958,19.767,56.333,2.821,89.458
2020-06-22,0.0,1644.517,17.721,57.833,2.454,106.292
2020-06-23,0.0,1604.017,18.008,59.917,2.217,83.333
2020-06-24,0.0,1353.783,19.458,71.542,2.417,78.958
2020-06-25,0.0,1425.508,20.183,63.042,1.812,80.208
2020-06-26,0.0,1466.733,19.417,60.0,1.45,112.292
2020-06-27,0.0,1393.5,19.713,56.083,1.438,118.208
2020-06-28,0.0,1563.633,18.812,62.875,1.992,120.833
2020-06-29,0.0,1420.508,17.933,67.792,2.996,105.75
2020-06-30,0.0,1326.333,18.242,59.25,2.55,154.792
2020-07-01,0.0,1413.7,18.346,65.25,1.55,283.917
2020-07-02,0.0,1205.25,19.283,65.5,1.271,175.417
2020-07-03,0.0,1355.175,20.088,60.792,1.429,167.458
2020-07-04,0.0,1568.033,20.588,51.75,2.308,125.042
2020-07-05,0.0,1596.75,19.612,60.792,2.512,99.625
2020-07-06,0.0,1607.817,18.417,61.125,2.412,115.542
2020-07-07,0.0,1598.558,19.45,54.5,2.429,72.292
2020-07-08,0.0,1528.8,18.817,60.417,1.579,181.375
2020-07-09,0.0,1606.108,19.142,56.875,1.558,102.833
2020-07-10,0.0,1647.908,19.938,46.5,3.158,88.75
2020-07-11,0.0,1450.775,19.846,55.333,2.379,79.625
2020-07-12,0.0,1613.992,20.162,49.833,2.179,99.667
2020-07-13,0.0,1629.733,18.467,56.292,1.758,124.75
2020-07-14,0.0,1635.55,18.858,47.125,2.038,110.833
2020-07-15,0.0,1637.55,19.938,43.833,2.725,88.208
2020-07-16,0.0,1653.15,19.787,41.125,3.275,88.708
2020-07-17,0.0,1590.7,18.771,54.375,2.5,105.167
2020-07-18,0.0,1615.917,18.496,57.625,3.296,99.708
2020-07-19,0.0,1648.475,17.417,56.125,3.179,82.833
2020-07-20,0.0,1698.642,18.692,56.542,3.533,83.667
2020-07-21,0.0,1671.042,18.904,58.792,2.704,79.875
2020-07-22,0.0,1646.95,19.808,57.167,2.383,88.083
2020-07-23,0.0,1695.992,19.058,49.583,2.45,88.0
2020-07-24,0.0,1658.608,18.971,51.125,2.512,78.208
2020-07-25,0.0,1658.067,19.308,57.833,2.258,102.583
2020-07-26,0.0,1721.983,18.925,56.417,2.988,97.708
2020-07-27,0.0,1639.942,19.304,60.917,3.146,85.667
2020-07-28,0.0,1168.162,20.042,60.5,2.667,78.208
2020-07-29,0.0,1596.517,21.004,48.0,2.133,93.0
2020-07-30,0.0,1710.333,20.479,44.0,2.446,119.083
2020-07-31,0.0,1560.062,18.504,48.292,3.562,112.208
2020-08-01,0.0,1506.308,18.054,60.958,3.838,102.083
2020-08-02,0.0,1521.431,18.142,58.25,3.383,105.208
2020-08-03,0.0,1480.262,17.667,56.208,3.779,93.875
2020-08-04,0.0,1660.031,17.271,49.542,4.071,91.875
2020-08-05,0.0,1533.7,16.879,54.542,4.004,96.125
2020-08-06,0.0,1470.115,17.188,56.917,4.042,98.042
2020-08-07,0.0,1169.015,17.283,55.917,3.567,99.458
2020-08-08,0.0,1454.577,17.846,59.042,3.188,97.083
2020-08-09,0.0,1288.515,18.037,55.208,2.521,110.125
2020-08-10,0.0,1398.815,19.967,52.167,2.508,87.375
2020-08-11,0.0,1548.662,21.179,46.542,2.45,102.542
2020-08-12,0.0,1663.123,21.746,43.458,2.725,77.917
2020-08-13,0.0,1670.869,21.5,45.667,2.442,78.125
2020-08-14,0.0,1685.615,22.037,47.458,2.404,70.917
2020-08-15,0.0,1663.538,22.108,47.792,1.721,146.125
2020-08-16,0.0,1392.308,22.308,49.917,1.117,143.125
2020-08-17,0.0,1604.754,23.883,42.875,1.833,92.208
2020-08-18,0.0,1675.715,24.012,45.292,2.154,87.333
2020-08-19,0.0,1671.8,24.15,44.042,2.292,79.5
2020-08-20,0.0,1582.85,23.179,47.708,1.512,173.667
2020-08-21,0.0,1379.077,22.021,53.333,2.346,175.458
2020-08-22,0.0,1392.446,19.562,64.292,3.079,143.458
2020-08-23,0.0,1296.854,18.617,72.458,3.004,119.792
2020-08-24,0.0,1626.454,20.012,63.708,3.117,127.0
2020-08-25,0.0,1736.192,19.917,54.083,2.858,120.167
2020-08-26,0.0,1838.062,18.721,39.417,2.292,112.5
2020-08-27,0.0,1825.569,20.142,30.458,2.683,101.542
2020-08-28,0.0,1799.408,21.067,37.125,3.188,93.75
2020-08-29,0.0,1785.146,21.846,41.417,2.542,93.083
2020-08-30,0.0,1786.977,22.858,38.542,2.238,93.375
2020-08-31,0.0,1782.823,23.804,36.042,3.029,91.292
2020-09-01,0.0,1783.431,23.479,35.75,3.229,92.208
2020-09-02,0.0,1810.438,21.592,40.25,3.596,89.417
2020-09-03,0.0,1841.385,21.162,42.125,3.092,94.875
2020-09-04,0.0,1840.846,21.846,41.5,2.608,92.042
2020-09-05,0.0,1863.477,22.492,36.083,2.929,82.625
2020-09-06,0.0,1865.069,22.783,37.625,2.683,97.292
2020-09-07,0.0,1861.646,23.679,35.875,2.804,93.667
2020-09-08,0.0,1858.977,23.479,38.167,2.088,99.167
2020-09-09,0.0,1875.108,24.071,37.417,2.792,93.917
2020-09-10,0.0,1900.992,23.458,32.667,2.488,83.25
2020-09-11,0.0,1914.823,24.442,26.75,3.038,87.375
2020-09-12,0.0,1852.115,24.021,27.792,3.296,89.917
2020-09-13,0.0,1898.531,22.825,35.292,3.579,81.625
2020-09-14,0.0,1630.146,22.438,42.125,2.137,79.208
2020-09-15,0.0,1906.8,24.012,33.5,3.033,102.125
2020-09-16,0.0,1752.569,23.004,32.958,2.608,77.25
2020-09-17,0.0,1678.685,23.379,36.458,2.113,111.708
2020-09-18,0.0,1460.946,24.7,36.458,1.312,151.792
2020-09-19,0.0,1366.154,26.054,30.792,1.388,182.583
2020-09-20,0.0,1546.177,26.529,28.917,1.65,105.5
2020-09-21,1.058,823.592,23.25,50.75,2.308,149.875
2020-09-22,0.075,903.883,20.171,72.417,2.338,162.167
2020-09-23,0.108,723.671,19.354,81.792,2.129,134.792
2020-09-24,0.0,1566.915,21.333,73.375,3.1,111.542
2020-09-25,0.0,2031.754,23.329,54.333,2.521,105.708
2020-09-26,0.0,2075.331,24.296,39.5,2.475,100.0
2020-09-27,0.0,2069.285,25.692,32.75,1.792,81.125
2020-09-28,0.0,2026.038,25.9,30.208,1.738,92.708
2020-09-29,0.0,2015.354,26.258,28.583,2.225,90.125
2020-09-30,0.0,1729.746,27.542,23.75,3.033,79.083
2020-10-01,0.0,2006.946,26.783,30.167,3.021,81.083
2020-10-02,0.0,2084.369,26.383,26.375,2.533,69.958
2020-10-03,0.0,2041.362,26.821,26.125,1.929,126.792
2020-10-04,0.0,2053.215,27.35,25.958,2.125,119.125
2020-10-05,0.0,1985.854,27.358,23.5,3.067,83.25
2020-10-06,0.0,1964.846,27.254,30.917,2.492,70.667
2020-10-07,0.0,2019.292,27.754,30.375,2.271,68.208
2020-10-08,0.0,1863.946,28.046,26.375,1.479,173.25
2020-10-09,0.0,1298.862,27.617,28.833,1.946,267.292
2020-10-10,0.0,1369.908,27.117,42.542,2.417,283.25
2020-10-11,0.0,926.269,22.271,68.708,3.067,243.125
2020-10-12,0.0,1653.615,23.4,63.0,1.867,166.0
2020-10-13,0.0,1218.815,23.204,62.542,2.092,151.208
2020-10-14,0.208,1386.654,22.825,66.708,2.096,130.167
2020-10-15,0.0,1459.314,23.704,57.875,1.629,147.75
2020-10-16,0.0,1638.662,24.758,53.125,2.3,146.708
2020-10-17,0.0,1679.877,24.929,52.125,2.821,113.792
2020-10-18,1.733,1389.625,23.8,58.875,2.925,110.375
2020-10-19,1.317,385.243,19.012,91.042,2.425,99.0
2020-10-20,0.117,701.338,19.829,86.0,2.429,102.875
2020-10-21,0.067,1328.071,20.812,83.292,1.921,149.667
2020-10-22,0.058,1048.379,21.783,78.042,1.713,114.208
2020-10-23,0.375,829.521,20.787,80.542,2.529,118.875
2020-10-24,0.85,936.577,20.125,85.75,2.637,269.083
2020-10-25,0.0,1649.854,22.133,73.833,3.212,296.208
2020-10-26,0.55,400.307,20.95,82.917,2.225,302.708
2020-10-27,0.283,1284.007,22.083,76.5,2.146,270.417
2020-10-28,0.017,751.062,20.842,82.292,2.042,218.292
2020-10-29,0.0,1228.264,22.138,73.875,1.588,174.417
2020-10-30,1.225,1132.829,22.283,76.5,1.787,196.75
2020-10-31,0.25,569.286,20.213,88.667,2.212,295.25
2020-11-01,0.317,743.208,19.871,86.458,1.742,292.917
2020-11-02,0.017,1465.85,20.746,81.833,1.971,227.208
2020-11-03,3.292,1272.94,19.329,86.5,1.983,102.25
2020-11-04,0.008,1094.68,20.512,78.417,1.475,139.0
2020-11-05,0.217,1697.307,21.875,69.125,1.679,83.708
2020-11-06,0.042,1450.121,22.908,65.667,1.787,164.25
2020-11-07,0.167,1891.371,22.525,72.083,2.354,185.917
2020-11-08,0.05,1806.893,23.588,65.583,2.271,103.083
2020-11-09,0.0,1217.564,23.746,62.292,1.921,111.0
2020-11-10,0.0,1664.664,22.129,71.125,2.233,185.292
2020-11-11,0.2,1531.321,22.004,72.333,1.667,126.958
2020-11-12,1.25,973.414,21.354,80.667,1.596,244.875
2020-11-13,0.075,671.764,20.942,84.375,1.196,139.417
2020-11-14,0.333,920.479,21.054,86.458,1.537,178.208
2020-11-15,0.233,1181.8,21.529,80.583,1.421,187.458
2020-11-16,0.658,1732.7,22.308,76.542,1.675,222.375
2020-11-17,0.725,1133.577,20.6,85.458,1.921,259.708
2020-11-18,0.008,1298.571,21.958,78.333,1.975,313.333
2020-11-19,1.608,546.223,19.862,86.958,2.45,310.208
2020-11-20,0.008,1639.4,21.275,79.542,1.862,285.792
2020-11-21,0.158,2016.636,23.333,69.458,1.946,159.792
2020-11-22,0.0,1771.971,23.15,72.083,2.879,91.25
2020-11-23,0.0,943.707,21.196,80.583,3.142,116.458
2020-11-24,0.025,1686.185,20.925,75.0,3.617,83.083
2020-11-25,0.025,1122.336,19.287,79.792,3.396,90.292
2020-11-26,0.0,1828.614,20.946,70.458,3.062,88.292
2020-11-27,0.0,2067.3,22.0,62.917,3.133,91.75
2020-11-28,0.0,2019.907,22.642,61.0,3.371,94.375
2020-11-29,0.0,1973.493,22.071,58.833,3.225,90.667
2020-11-30,0.0,1845.164,22.417,56.542,2.354,61.0
2020-12-01,0.0,1978.871,22.942,57.333,1.675,110.667
2020-12-02,0.0,1722.514,23.933,55.292,1.658,193.0
2020-12-03,0.0,1697.279,24.696,53.917,2.108,288.875
2020-12-04,0.0,1800.957,24.362,60.167,2.379,133.333
2020-12-05,0.008,1416.443,22.958,71.667,1.729,220.125
2020-12-06,0.067,1082.586,21.779,78.5,1.946,150.833
2020-12-07,0.392,1153.814,21.95,80.0,1.679,252.958
2020-12-08,0.117,1426.714,22.662,75.458,2.212,299.125
2020-12-09,0.45,1217.95,21.025,81.167,1.779,265.625
2020-12-10,0.017,1328.086,20.588,78.208,2.683,286.792
2020-12-11,0.683,1047.107,19.575,84.958,1.671,204.542
2020-12-12,0.133,1206.086,20.5,87.167,1.442,170.583
2020-12-13,0.0,1904.014,22.517,73.125,1.963,127.0
2020-12-14,0.0,2097.629,23.713,52.083,1.679,104.25
2020-12-15,0.0,2219.493,24.658,52.958,2.062,117.5
2020-12-16,0.0,1877.657,23.7,56.833,1.971,119.917
2020-12-17,0.0,2107.743,24.058,59.042,1.917,113.208
2020-12-18,0.0,2124.686,25.354,47.208,2.096,71.792
2020-12-19,0.308,1140.729,22.767,64.208,1.467,207.875
2020-12-20,0.05,1108.969,22.004,76.792,1.875,180.0
2020-12-21,0.158,1861.6,22.396,77.958,2.338,174.917
2020-12-22,1.267,1109.546,20.696,87.417,1.696,260.5
2020-12-23,0.733,1413.308,20.963,85.375,2.392,277.208
2020-12-24,0.667,1451.95,21.179,80.875,2.688,281.375
2020-12-25,0.55,1172.746,20.929,83.667,2.5,182.0
2020-12-26,0.833,1274.777,20.279,87.417,1.85,212.042
2020-12-27,0.008,1175.915,20.633,83.125,1.379,197.583
2020-12-28,0.0,1772.431,22.058,74.292,2.346,118.167
2020-12-29,0.0,1924.621,23.458,58.958,2.771,94.583
2020-12-30,0.0,1845.114,24.058,57.917,2.121,80.292
2020-12-31,0.0,1639.338,23.367,62.0,1.504,142.333
2021-01-01,0.058,1604.985,22.133,69.5,1.65,208.5
2021-01-02,0.192,1562.077,21.154,72.167,2.033,130.417
2021-01-03,1.408,1685.223,21.829,78.458,2.3,202.458
2021-01-04,0.483,1042.638,20.1,81.917,2.421,255.417
2021-01-05,0.008,1877.592,22.05,74.292,1.529,109.25
2021-01-06,0.0,2210.223,24.258,65.417,2.0,103.917
2021-01-07,0.4,1695.023,23.375,73.0,1.642,155.625
2021-01-08,0.0,1965.654,22.592,71.583,2.242,138.417
2021-01-09,1.158,1910.223,22.867,75.958,1.692,141.333
2021-01-10,0.458,1206.969,21.854,79.083,1.504,218.125
2021-01-11,0.025,1595.5,22.258,79.125,2.212,281.958
2021-01-12,0.533,996.938,21.421,84.208,1.283,209.708
2021-01-13,0.0,1973.962,22.925,76.25,1.738,153.333
2021-01-14,0.117,1191.954,21.967,79.417,1.771,200.542
2021-01-15,0.008,1246.9,20.792,80.458,1.9,94.458
2021-01-16,0.533,604.815,19.533,89.333,1.575,125.542
2021-01-17,0.0,1278.685,20.65,76.792,1.588,152.708
2021-01-18,0.0,1729.469,22.379,74.125,1.921,83.25
2021-01-19,0.0,2231.946,23.229,65.292,2.1,117.75
2021-01-20,0.0,2264.985,22.483,63.083,2.167,129.917
2021-01-21,0.0,2063.4,23.596,54.708,2.704,94.458
2021-01-22,0.0,2078.685,23.379,56.583,2.546,98.708
2021-01-23,0.0,2308.762,23.154,60.417,2.508,105.833
2021-01-24,0.0,2275.123,23.446,56.542,2.462,95.167
2021-01-25,3.25,1725.471,22.096,63.417,2.558,117.583
2021-01-26,2.233,1752.077,20.558,76.542,2.021,140.917
2021-01-27,0.033,1841.857,21.892,74.333,2.329,104.958
2021-01-28,0.0,2091.223,22.275,60.917,1.738,93.125
2021-01-29,0.0,1885.515,22.287,62.042,1.575,113.208
2021-01-30,0.0,2098.431,23.562,60.75,1.996,123.542
2021-01-31,0.0,2307.854,24.371,57.75,1.925,128.125
2021-02-01,1.1,1921.629,22.371,73.583,1.938,213.167
2021-02-02,0.008,1565.033,23.004,70.458,2.4,108.958
2021-02-03,0.033,1634.746,23.004,71.333,2.154,165.0
2021-02-04,1.7,1489.436,22.196,75.042,1.638,216.792
2021-02-05,2.2,1648.7,22.592,80.667,2.208,314.958
2021-02-06,1.4,412.408,20.112,90.708,2.875,319.958
2021-02-07,0.242,980.485,19.75,90.708,3.046,328.875
2021-02-08,2.117,1248.6,19.879,87.625,2.321,301.75
2021-02-09,0.008,1081.707,19.8,83.042,1.583,201.875
2021-02-10,0.0,1821.231,21.467,75.875,1.433,130.792
2021-02-11,0.05,1457.323,21.917,78.792,2.15,121.875
2021-02-12,1.333,526.792,19.796,90.208,1.504,159.0
2021-02-13,1.142,828.508,19.217,90.792,1.496,184.333
2021-02-14,0.458,1238.231,20.275,88.792,1.329,180.875
2021-02-15,0.858,1515.8,21.146,83.167,2.1,243.458
2021-02-16,3.0,1105.493,20.812,86.583,1.771,269.333
2021-02-17,0.658,1192.931,20.854,87.167,1.821,246.458
2021-02-18,0.325,1152.592,20.879,89.167,1.967,249.542
2021-02-19,0.067,1247.585,21.558,83.875,2.142,282.583
2021-02-20,0.958,1271.408,21.279,88.333,1.925,284.5
2021-02-21,0.225,1264.877,20.475,89.625,2.45,269.833
2021-02-22,1.842,1571.957,20.6,81.708,2.312,175.75
2021-02-23,0.325,1260.754,20.717,84.458,1.625,187.375
2021-02-24,0.1,1632.631,21.463,78.583,1.892,249.0
2021-02-25,0.7,1047.246,20.775,83.708,1.463,292.417
2021-02-26,0.108,614.308,19.971,88.292,1.408,225.208
2021-02-27,1.283,812.023,19.025,92.208,1.612,91.583
2021-02-28,0.233,1069.846,19.258,87.417,2.363,87.833
2021-03-01,0.025,1495.692,20.846,79.875,2.85,87.542
2021-03-02,0.0,1431.208,21.333,76.625,2.842,80.042
2021-03-03,0.0,1779.338,22.225,68.208,2.654,71.208
2021-03-04,0.0,1899.446,22.658,63.292,1.779,60.958
2021-03-05,0.0,2030.238,23.238,68.167,1.825,219.542
2021-03-06,0.0,1472.608,22.533,71.625,2.025,266.375
2021-03-07,0.183,1433.623,22.046,76.042,1.75,233.917
2021-03-08,2.375,923.477,20.1,84.917,1.713,160.375
2021-03-09,0.008,1510.562,21.333,78.75,1.783,249.958
2021-03-10,0.0,1002.908,20.725,80.792,2.05,304.75
2021-03-11,0.0,1512.069,21.371,78.292,1.925,275.083
2021-03-12,1.792,1183.317,20.767,85.333,1.379,200.625
2021-03-13,0.075,1327.077,21.954,78.875,1.296,108.75
2021-03-14,1.0,1542.467,21.496,80.333,1.717,177.0
2021-03-15,1.008,1249.569,20.429,84.125,1.954,146.167
2021-03-16,0.008,1000.615,21.15,80.083,1.754,168.0
2021-03-17,0.0,906.023,21.329,78.833,1.458,140.125
2021-03-18,0.0,1278.454,21.412,75.333,1.829,143.708
2021-03-19,0.225,990.4,20.442,83.625,1.362,135.292
2021-03-20,0.0,1927.492,21.608,76.833,1.988,128.333
2021-03-21,0.0,1568.438,21.429,73.125,3.129,96.042
2021-03-22,0.0,1514.062,21.154,70.667,3.246,100.542
2021-03-23,0.0,1749.462,22.117,60.917,2.508,102.875
2021-03-24,0.0,1986.415,22.738,59.292,2.529,107.0
2021-03-25,0.0,1853.608,22.5,53.667,2.508,99.875
2021-03-26,0.0,1687.169,20.675,60.167,1.683,115.75
2021-03-27,0.0,1934.523,21.358,62.958,1.542,123.875
2021-03-28,0.0,2032.108,22.488,52.625,1.896,94.042
2021-03-29,0.0,1977.592,22.529,55.0,1.325,148.667
2021-03-30,0.0,1681.631,23.333,58.25,1.258,193.5
2021-03-31,0.0,1587.192,23.842,61.625,1.588,208.042
2021-04-01,0.333,1085.507,22.1,75.208,1.425,145.375
2021-04-02,0.0,1004.35,22.138,75.167,1.458,223.542
2021-04-03,0.0,1621.425,21.846,76.0,1.838,182.292
2021-04-04,1.4,1434.233,21.017,82.542,1.946,129.292
2021-04-05,0.467,1349.669,21.5,80.0,2.788,99.875
2021-04-06,0.2,1219.0,20.658,83.208,2.467,80.417
2021-04-07,0.0,980.733,20.35,84.417,2.404,96.083
2021-04-08,0.083,1074.058,19.796,81.5,3.833,100.333
2021-04-09,0.0,1687.642,19.233,75.375,4.046,105.458
2021-04-10,0.0,2034.2,19.875,68.583,2.958,102.125
2021-04-11,0.0,1677.2,20.912,63.25,1.817,106.792
2021-04-12,0.0,1714.817,21.45,69.333,1.579,138.25
2021-04-13,0.0,1640.933,22.292,67.833,1.558,140.458
2021-04-14,0.0,1668.683,20.858,63.375,2.038,111.125
2021-04-15,0.0,1744.475,21.521,63.458,2.212,115.708
2021-04-16,0.0,1900.083,21.542,63.0,2.321,88.542
2021-04-17,0.058,1283.317,20.325,68.458,1.642,97.333
2021-04-18,0.692,1121.367,19.6,82.583,1.162,147.375
2021-04-19,0.533,824.233,19.333,86.833,0.996,206.917
2021-04-20,0.008,1233.383,19.671,75.958,1.271,197.542
2021-04-21,0.0,1683.833,20.267,61.5,1.483,217.167
2021-04-22,0.0,1969.658,19.767,60.083,1.383,222.875
2021-04-23,0.0,1665.983,19.867,64.083,1.317,177.167
2021-04-24,0.0,1848.667,20.821,63.958,1.392,175.667
2021-04-25,0.342,1375.775,21.233,69.792,1.321,191.208
2021-04-26,0.233,1123.785,21.133,76.25,1.192,151.5
2021-04-27,0.0,1336.592,20.671,78.042,1.271,180.917
2021-04-28,0.0,1592.458,21.45,75.875,1.942,156.417
2021-04-29,0.725,1095.362,20.2,83.25,2.508,111.542
2021-04-30,0.0,991.992,20.192,82.833,3.175,97.375
2021-05-01,0.0,929.258,18.738,82.375,3.292,101.583
2021-05-02,0.0,1528.975,18.779,75.208,2.679,113.083
2021-05-03,0.0,1896.158,18.771,66.0,2.45,104.625
2021-05-04,0.0,1890.492,19.238,61.208,2.588,104.375
2021-05-05,0.0,1724.075,18.796,68.625,2.012,101.333
2021-05-06,0.0,1465.767,19.746,69.917,1.621,131.042
